from,to,from_id,to_id,outflow 17-24,outflow 24-may1,above normal_0,outflow 17-24,outflow 24-may1,above normal_5,outflow 17-24,outflow 24-may1,above normal_10,outflow 17-24,outflow 24-may1,above normal_15,outflow 17-24,outflow 24-may1,above normal_20
Surkhet,Dadeldhura,69,12,21,26,5,21,26,5,21,26,5,21,26,5,21,26,5
Surkhet,Dailekh,69,13,2159,3520,1361,2159,3520,1361,1775,2940,1165,1726,2879,1153,1396,2325,929
Surkhet,Dang,69,14,383,557,174,383,557,174,383,557,174,383,557,174,383,557,174
Surkhet,Darchula,69,15,8,6,-2,8,6,-2,8,6,-2,8,6,-2,8,6,-2
Surkhet,Dhading,69,16,30,69,39,30,69,39,30,69,39,30,69,39,30,69,39
Surkhet,Dhankuta,69,17,18,32,14,18,32,14,18,32,14,18,32,14,18,32,14
Surkhet,Dhanusha,69,18,41,63,22,41,63,22,41,63,22,41,63,22,41,63,22
Surkhet,Dolakha,69,19,7,3,-4,7,3,-4,7,3,-4,7,3,-4,7,3,-4
Surkhet,Dolpa,69,20,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6
Surkhet,Doti,69,21,19,32,13,19,32,13,19,32,13,19,32,13,19,32,13
Surkhet,Gorkha,69,22,38,106,68,38,106,68,38,106,68,38,106,68,38,106,68
Surkhet,Gulmi,69,23,18,37,19,18,37,19,18,37,19,18,37,19,18,37,19
Surkhet,Humla,69,24,14,21,7,14,21,7,14,21,7,14,21,7,14,21,7
Surkhet,Ilam,69,25,24,40,16,24,40,16,24,40,16,24,40,16,24,40,16
Surkhet,Jajarkot,69,26,269,422,153,269,422,153,269,422,153,269,422,153,180,321,141
Surkhet,Jhapa,69,27,48,73,25,48,73,25,48,73,25,48,73,25,48,73,25
Surkhet,Jumla,69,28,35,49,14,35,49,14,35,49,14,35,49,14,35,49,14
Surkhet,Kabhrepalanchok,69,29,51,86,35,51,86,35,51,86,35,51,86,35,51,86,35
Surkhet,Kailali,69,30,371,767,396,371,767,396,371,767,396,371,767,396,371,767,396
Surkhet,Kalikot,69,31,33,73,40,33,73,40,33,73,40,33,73,40,33,73,40
Surkhet,Kanchanpur,69,32,186,302,116,186,302,116,186,302,116,186,302,116,186,302,116
Surkhet,Kapilbastu,69,33,73,124,51,73,124,51,73,124,51,73,124,51,73,124,51
Surkhet,Kaski,69,34,105,163,58,105,163,58,105,163,58,105,163,58,105,163,58
Surkhet,Kathmandu,69,35,1215,1392,177,1215,1392,177,1215,1392,177,1215,1392,177,1215,1392,177
Surkhet,Khotang,69,36,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3
Surkhet,Lalitpur,69,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surkhet,Lamjung,69,38,10,28,18,10,28,18,10,28,18,10,28,18,10,28,18
Surkhet,Mahottari,69,39,45,53,8,45,53,8,45,53,8,45,53,8,45,53,8
Surkhet,Makawanpur,69,40,60,89,29,60,89,29,60,89,29,60,89,29,60,89,29
Surkhet,Manang,69,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surkhet,Morang,69,42,61,104,43,61,104,43,61,104,43,61,104,43,61,104,43
Surkhet,Mugu,69,43,14,32,18,14,32,18,14,32,18,14,32,18,14,32,18
Surkhet,Mustang,69,44,6,6,0,6,6,0,6,6,0,6,6,0,6,6,0
Surkhet,Myagdi,69,45,6,13,7,6,13,7,6,13,7,6,13,7,6,13,7
Surkhet,Nawalparasi,69,46,82,148,66,82,148,66,82,148,66,82,148,66,82,148,66
Surkhet,Nuwakot,69,47,20,36,16,20,36,16,20,36,16,20,36,16,20,36,16
Surkhet,Okhaldhunga,69,48,5,4,-1,5,4,-1,5,4,-1,5,4,-1,5,4,-1
Surkhet,Palpa,69,49,26,46,20,26,46,20,26,46,20,26,46,20,26,46,20
Surkhet,Panchthar,69,50,8,22,14,8,22,14,8,22,14,8,22,14,8,22,14
Surkhet,Parbat,69,51,10,17,7,10,17,7,10,17,7,10,17,7,10,17,7
Surkhet,Parsa,69,52,44,81,37,44,81,37,44,81,37,44,81,37,44,81,37
Surkhet,Pyuthan,69,53,30,50,20,30,50,20,30,50,20,30,50,20,30,50,20
Surkhet,Ramechhap,69,54,4,7,3,4,7,3,4,7,3,4,7,3,4,7,3
Surkhet,Rasuwa,69,55,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1
Surkhet,Rautahat,69,56,30,57,27,30,57,27,30,57,27,30,57,27,30,57,27
Surkhet,Rolpa,69,57,36,48,12,36,48,12,36,48,12,36,48,12,36,48,12
Surkhet,Rukum,69,58,124,254,130,124,254,130,124,254,130,124,254,130,124,254,130
Surkhet,Rupandehi,69,59,165,262,97,165,262,97,165,262,97,165,262,97,165,262,97
Surkhet,Salyan,69,60,654,1240,586,654,1240,586,654,1240,586,489,909,420,377,697,320
Surkhet,Sankhuwasabha,69,61,4,12,8,4,12,8,4,12,8,4,12,8,4,12,8
Surkhet,Saptari,69,62,33,54,21,33,54,21,33,54,21,33,54,21,33,54,21
Surkhet,Sarlahi,69,63,27,42,15,27,42,15,27,42,15,27,42,15,27,42,15
Surkhet,Sindhuli,69,64,28,70,42,28,70,42,28,70,42,28,70,42,28,70,42
Surkhet,Sindhupalchok,69,65,13,23,10,13,23,10,13,23,10,13,23,10,13,23,10
Surkhet,Siraha,69,66,22,36,14,22,36,14,22,36,14,22,36,14,22,36,14
Surkhet,Solukhumbu,69,67,4,6,2,4,6,2,4,6,2,4,6,2,4,6,2
Surkhet,Sunsari,69,68,83,117,34,83,117,34,83,117,34,83,117,34,83,117,34
Surkhet,Surkhet,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Surkhet,Syangja,69,70,30,54,24,30,54,24,30,54,24,30,54,24,30,54,24
Surkhet,Tanahu,69,71,42,71,29,42,71,29,42,71,29,42,71,29,42,71,29
Surkhet,Taplejung,69,72,1,5,4,1,5,4,1,5,4,1,5,4,1,5,4
Surkhet,Terhathum,69,73,7,7,0,7,7,0,7,7,0,7,7,0,7,7,0
Surkhet,Udayapur,69,74,20,29,9,20,29,9,20,29,9,20,29,9,20,29,9
Syangja,Achham,70,0,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Syangja,Arghakhanchi,70,1,75,137,62,75,137,62,75,137,62,75,137,62,71,129,58
Syangja,Baglung,70,2,283,415,132,283,415,132,283,415,132,281,409,128,227,354,127
Syangja,Baitadi,70,3,5,10,5,5,10,5,5,10,5,5,10,5,5,10,5
Syangja,Bajhang,70,4,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Syangja,Bajura,70,5,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Syangja,Banke,70,6,92,146,54,92,146,54,92,146,54,92,146,54,92,146,54
Syangja,Bara,70,7,105,181,76,105,181,76,105,181,76,105,181,76,105,181,76
Syangja,Bardiya,70,8,95,166,71,95,166,71,95,166,71,95,166,71,95,166,71
Syangja,Bhaktapur,70,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syangja,Bhojpur,70,10,5,12,7,5,12,7,5,12,7,5,12,7,5,12,7
Syangja,Chitawan,70,11,596,835,239,596,835,239,596,835,239,596,835,239,596,835,239
Syangja,Dadeldhura,70,12,5,6,1,5,6,1,5,6,1,5,6,1,5,6,1
Syangja,Dailekh,70,13,9,29,20,9,29,20,9,29,20,9,29,20,9,29,20
Syangja,Dang,70,14,117,191,74,117,191,74,117,191,74,117,191,74,117,191,74
Syangja,Darchula,70,15,6,7,1,6,7,1,6,7,1,6,7,1,6,7,1
Syangja,Dhading,70,16,88,136,48,88,136,48,88,136,48,88,136,48,88,136,48
Syangja,Dhankuta,70,17,22,19,-3,22,19,-3,22,19,-3,22,19,-3,22,19,-3
Syangja,Dhanusha,70,18,20,33,13,20,33,13,20,33,13,20,33,13,20,33,13
Syangja,Dolakha,70,19,9,7,-2,9,7,-2,9,7,-2,9,7,-2,9,7,-2
Syangja,Dolpa,70,20,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Syangja,Doti,70,21,5,17,12,5,17,12,5,17,12,5,17,12,5,17,12
Syangja,Gorkha,70,22,214,357,143,214,357,143,214,357,143,214,357,143,214,357,143
Syangja,Gulmi,70,23,1032,1550,518,1032,1550,518,991,1465,474,746,1108,362,345,534,189
Syangja,Humla,70,24,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Syangja,Ilam,70,25,22,27,5,22,27,5,22,27,5,22,27,5,22,27,5
Syangja,Jajarkot,70,26,1,7,6,1,7,6,1,7,6,1,7,6,1,7,6
Syangja,Jhapa,70,27,76,133,57,76,133,57,76,133,57,76,133,57,76,133,57
Syangja,Jumla,70,28,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Syangja,Kabhrepalanchok,70,29,30,93,63,30,93,63,30,93,63,30,93,63,30,93,63
Syangja,Kailali,70,30,70,96,26,70,96,26,70,96,26,70,96,26,70,96,26
Syangja,Kalikot,70,31,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Syangja,Kanchanpur,70,32,47,63,16,47,63,16,47,63,16,47,63,16,47,63,16
Syangja,Kapilbastu,70,33,295,469,174,295,469,174,295,469,174,295,469,174,295,469,174
Syangja,Kaski,70,34,7720,8749,1029,7659,8678,1019,6939,7915,976,6131,7005,874,3689,4211,522
Syangja,Kathmandu,70,35,2004,1770,-234,2004,1770,-234,2004,1770,-234,2004,1770,-234,2004,1770,-234
Syangja,Khotang,70,36,5,23,18,5,23,18,5,23,18,5,23,18,5,23,18
Syangja,Lalitpur,70,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syangja,Lamjung,70,38,108,200,92,108,200,92,108,200,92,108,200,92,108,200,92
Syangja,Mahottari,70,39,26,33,7,26,33,7,26,33,7,26,33,7,26,33,7
Syangja,Makawanpur,70,40,81,127,46,81,127,46,81,127,46,81,127,46,81,127,46
Syangja,Manang,70,41,2,8,6,2,8,6,2,8,6,2,8,6,2,8,6
Syangja,Morang,70,42,71,111,40,71,111,40,71,111,40,71,111,40,71,111,40
Syangja,Mugu,70,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syangja,Mustang,70,44,19,18,-1,19,18,-1,19,18,-1,19,18,-1,19,18,-1
Syangja,Myagdi,70,45,44,85,41,44,85,41,44,85,41,44,85,41,44,85,41
Syangja,Nawalparasi,70,46,1375,2000,625,1375,2000,625,1375,2000,625,1375,2000,625,1375,2000,625
Syangja,Nuwakot,70,47,17,34,17,17,34,17,17,34,17,17,34,17,17,34,17
Syangja,Okhaldhunga,70,48,3,7,4,3,7,4,3,7,4,3,7,4,3,7,4
Syangja,Palpa,70,49,4236,5341,1105,3835,4883,1048,2461,3426,965,1321,1897,576,744,1080,336
Syangja,Panchthar,70,50,13,31,18,13,31,18,13,31,18,13,31,18,13,31,18
Syangja,Parbat,70,51,542,810,268,542,810,268,410,601,191,385,566,181,272,400,128
Syangja,Parsa,70,52,76,158,82,76,158,82,76,158,82,76,158,82,76,158,82
Syangja,Pyuthan,70,53,17,33,16,17,33,16,17,33,16,17,33,16,17,33,16
Syangja,Ramechhap,70,54,5,9,4,5,9,4,5,9,4,5,9,4,5,9,4
Syangja,Rasuwa,70,55,4,1,-3,4,1,-3,4,1,-3,4,1,-3,4,1,-3
Syangja,Rautahat,70,56,69,71,2,69,71,2,69,71,2,69,71,2,69,71,2
Syangja,Rolpa,70,57,15,28,13,15,28,13,15,28,13,15,28,13,15,28,13
Syangja,Rukum,70,58,6,20,14,6,20,14,6,20,14,6,20,14,6,20,14
Syangja,Rupandehi,70,59,2513,3725,1212,2513,3725,1212,2513,3725,1212,2513,3725,1212,2513,3725,1212
Syangja,Salyan,70,60,30,30,0,30,30,0,30,30,0,30,30,0,30,30,0
Syangja,Sankhuwasabha,70,61,10,17,7,10,17,7,10,17,7,10,17,7,10,17,7
Syangja,Saptari,70,62,31,56,25,31,56,25,31,56,25,31,56,25,31,56,25
Syangja,Sarlahi,70,63,40,79,39,40,79,39,40,79,39,40,79,39,40,79,39
Syangja,Sindhuli,70,64,20,32,12,20,32,12,20,32,12,20,32,12,20,32,12
Syangja,Sindhupalchok,70,65,13,32,19,13,32,19,13,32,19,13,32,19,13,32,19
Syangja,Siraha,70,66,11,31,20,11,31,20,11,31,20,11,31,20,11,31,20
Syangja,Solukhumbu,70,67,7,14,7,7,14,7,7,14,7,7,14,7,7,14,7
Syangja,Sunsari,70,68,58,105,47,58,105,47,58,105,47,58,105,47,58,105,47
Syangja,Surkhet,70,69,22,55,33,22,55,33,22,55,33,22,55,33,22,55,33
Syangja,Syangja,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Syangja,Tanahu,70,71,3882,5039,1157,3617,4694,1077,2291,3072,781,1560,2106,546,1205,1681,476
Syangja,Taplejung,70,72,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Syangja,Terhathum,70,73,3,5,2,3,5,2,3,5,2,3,5,2,3,5,2
Syangja,Udayapur,70,74,30,45,15,30,45,15,30,45,15,30,45,15,30,45,15
Tanahu,Achham,71,0,6,5,-1,6,5,-1,6,5,-1,6,5,-1,6,5,-1
Tanahu,Arghakhanchi,71,1,25,65,40,25,65,40,25,65,40,25,65,40,25,65,40
Tanahu,Baglung,71,2,135,203,68,135,203,68,135,203,68,135,203,68,135,203,68
Tanahu,Baitadi,71,3,7,9,2,7,9,2,7,9,2,7,9,2,7,9,2
Tanahu,Bajhang,71,4,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Tanahu,Bajura,71,5,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0
Tanahu,Banke,71,6,111,146,35,111,146,35,111,146,35,111,146,35,111,146,35
Tanahu,Bara,71,7,385,556,171,385,556,171,385,556,171,385,556,171,385,556,171
Tanahu,Bardiya,71,8,79,158,79,79,158,79,79,158,79,79,158,79,79,158,79
Tanahu,Bhaktapur,71,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanahu,Bhojpur,71,10,19,17,-2,19,17,-2,19,17,-2,19,17,-2,19,17,-2
Tanahu,Chitawan,71,11,3767,4796,1029,3767,4796,1029,3669,4696,1027,3557,4494,937,3425,4298,873
Tanahu,Dadeldhura,71,12,9,9,0,9,9,0,9,9,0,9,9,0,9,9,0
Tanahu,Dailekh,71,13,16,22,6,16,22,6,16,22,6,16,22,6,16,22,6
Tanahu,Dang,71,14,126,175,49,126,175,49,126,175,49,126,175,49,126,175,49
Tanahu,Darchula,71,15,12,9,-3,12,9,-3,12,9,-3,12,9,-3,12,9,-3
Tanahu,Dhading,71,16,329,451,122,329,451,122,329,451,122,329,451,122,329,451,122
Tanahu,Dhankuta,71,17,27,56,29,27,56,29,27,56,29,27,56,29,27,56,29
Tanahu,Dhanusha,71,18,68,87,19,68,87,19,68,87,19,68,87,19,68,87,19
Tanahu,Dolakha,71,19,21,5,-16,21,5,-16,21,5,-16,21,5,-16,21,5,-16
Tanahu,Dolpa,71,20,3,5,2,3,5,2,3,5,2,3,5,2,3,5,2
Tanahu,Doti,71,21,19,15,-4,19,15,-4,19,15,-4,19,15,-4,19,15,-4
Tanahu,Gorkha,71,22,4843,6629,1786,4843,6629,1786,2984,4479,1495,2051,3240,1189,1405,2350,945
Tanahu,Gulmi,71,23,49,80,31,49,80,31,49,80,31,49,80,31,49,80,31
Tanahu,Humla,71,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanahu,Ilam,71,25,38,53,15,38,53,15,38,53,15,38,53,15,38,53,15
Tanahu,Jajarkot,71,26,7,6,-1,7,6,-1,7,6,-1,7,6,-1,7,6,-1
Tanahu,Jhapa,71,27,181,254,73,181,254,73,181,254,73,181,254,73,181,254,73
Tanahu,Jumla,71,28,2,0,-2,2,0,-2,2,0,-2,2,0,-2,2,0,-2
Tanahu,Kabhrepalanchok,71,29,104,160,56,104,160,56,104,160,56,104,160,56,104,160,56
Tanahu,Kailali,71,30,74,113,39,74,113,39,74,113,39,74,113,39,74,113,39
Tanahu,Kalikot,71,31,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Tanahu,Kanchanpur,71,32,99,130,31,99,130,31,99,130,31,99,130,31,99,130,31
Tanahu,Kapilbastu,71,33,74,134,60,74,134,60,74,134,60,74,134,60,74,134,60
Tanahu,Kaski,71,34,9177,10528,1351,9061,10386,1325,8710,9959,1249,7679,8682,1003,6793,7854,1061
Tanahu,Kathmandu,71,35,4999,3967,-1032,4999,3967,-1032,4999,3967,-1032,4999,3967,-1032,4999,3967,-1032
Tanahu,Khotang,71,36,21,39,18,21,39,18,21,39,18,21,39,18,21,39,18
Tanahu,Lalitpur,71,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanahu,Lamjung,71,38,3253,4223,970,3223,4185,962,2276,3027,751,1432,1890,458,858,1106,248
Tanahu,Mahottari,71,39,50,70,20,50,70,20,50,70,20,50,70,20,50,70,20
Tanahu,Makawanpur,71,40,295,481,186,295,481,186,295,481,186,295,481,186,295,481,186
Tanahu,Manang,71,41,11,17,6,11,17,6,11,17,6,11,17,6,11,17,6
Tanahu,Morang,71,42,134,204,70,134,204,70,134,204,70,134,204,70,134,204,70
Tanahu,Mugu,71,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanahu,Mustang,71,44,20,26,6,20,26,6,20,26,6,20,26,6,20,26,6
Tanahu,Myagdi,71,45,76,130,54,76,130,54,76,130,54,76,130,54,76,130,54
Tanahu,Nawalparasi,71,46,3518,4486,968,3518,4486,968,3084,3923,839,2839,3619,780,2587,3311,724
Tanahu,Nuwakot,71,47,94,121,27,94,121,27,94,121,27,94,121,27,94,121,27
Tanahu,Okhaldhunga,71,48,7,7,0,7,7,0,7,7,0,7,7,0,7,7,0
Tanahu,Palpa,71,49,774,903,129,774,903,129,774,903,129,620,738,118,366,458,92
Tanahu,Panchthar,71,50,18,43,25,18,43,25,18,43,25,18,43,25,18,43,25
Tanahu,Parbat,71,51,179,206,27,179,206,27,179,206,27,179,206,27,179,206,27
Tanahu,Parsa,71,52,292,513,221,292,513,221,292,513,221,292,513,221,292,513,221
Tanahu,Pyuthan,71,53,22,34,12,22,34,12,22,34,12,22,34,12,22,34,12
Tanahu,Ramechhap,71,54,6,9,3,6,9,3,6,9,3,6,9,3,6,9,3
Tanahu,Rasuwa,71,55,12,8,-4,12,8,-4,12,8,-4,12,8,-4,12,8,-4
Tanahu,Rautahat,71,56,196,269,73,196,269,73,196,269,73,196,269,73,196,269,73
Tanahu,Rolpa,71,57,21,37,16,21,37,16,21,37,16,21,37,16,21,37,16
Tanahu,Rukum,71,58,12,21,9,12,21,9,12,21,9,12,21,9,12,21,9
Tanahu,Rupandehi,71,59,603,914,311,603,914,311,603,914,311,603,914,311,603,914,311
Tanahu,Salyan,71,60,21,33,12,21,33,12,21,33,12,21,33,12,21,33,12
Tanahu,Sankhuwasabha,71,61,16,26,10,16,26,10,16,26,10,16,26,10,16,26,10
Tanahu,Saptari,71,62,53,82,29,53,82,29,53,82,29,53,82,29,53,82,29
Tanahu,Sarlahi,71,63,140,265,125,140,265,125,140,265,125,140,265,125,140,265,125
Tanahu,Sindhuli,71,64,67,128,61,67,128,61,67,128,61,67,128,61,67,128,61
Tanahu,Sindhupalchok,71,65,43,70,27,43,70,27,43,70,27,43,70,27,43,70,27
Tanahu,Siraha,71,66,47,54,7,47,54,7,47,54,7,47,54,7,47,54,7
Tanahu,Solukhumbu,71,67,9,20,11,9,20,11,9,20,11,9,20,11,9,20,11
Tanahu,Sunsari,71,68,136,217,81,136,217,81,136,217,81,136,217,81,136,217,81
Tanahu,Surkhet,71,69,44,71,27,44,71,27,44,71,27,44,71,27,44,71,27
Tanahu,Syangja,71,70,3958,4947,989,3730,4622,892,2446,3016,570,1604,2037,433,1247,1592,345
Tanahu,Tanahu,71,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tanahu,Taplejung,71,72,2,10,8,2,10,8,2,10,8,2,10,8,2,10,8
Tanahu,Terhathum,71,73,8,13,5,8,13,5,8,13,5,8,13,5,8,13,5
Tanahu,Udayapur,71,74,69,123,54,69,123,54,69,123,54,69,123,54,69,123,54
Taplejung,Achham,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Arghakhanchi,72,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Taplejung,Baglung,72,2,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Taplejung,Baitadi,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Bajhang,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Bajura,72,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Banke,72,6,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1
Taplejung,Bara,72,7,7,15,8,7,15,8,7,15,8,7,15,8,7,15,8
Taplejung,Bardiya,72,8,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Taplejung,Bhaktapur,72,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Bhojpur,72,10,13,12,-1,13,12,-1,13,12,-1,13,12,-1,13,12,-1
Taplejung,Chitawan,72,11,10,18,8,10,18,8,10,18,8,10,18,8,10,18,8
Taplejung,Dadeldhura,72,12,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Taplejung,Dailekh,72,13,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Taplejung,Dang,72,14,4,2,-2,4,2,-2,4,2,-2,4,2,-2,4,2,-2
Taplejung,Darchula,72,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Dhading,72,16,8,5,-3,8,5,-3,8,5,-3,8,5,-3,8,5,-3
Taplejung,Dhankuta,72,17,36,55,19,36,55,19,36,55,19,36,55,19,36,55,19
Taplejung,Dhanusha,72,18,10,16,6,10,16,6,10,16,6,10,16,6,10,16,6
Taplejung,Dolakha,72,19,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Taplejung,Dolpa,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Doti,72,21,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Taplejung,Gorkha,72,22,7,7,0,7,7,0,7,7,0,7,7,0,7,7,0
Taplejung,Gulmi,72,23,2,1,-1,2,1,-1,2,1,-1,2,1,-1,2,1,-1
Taplejung,Humla,72,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Ilam,72,25,190,259,69,190,259,69,190,259,69,190,259,69,190,259,69
Taplejung,Jajarkot,72,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Jhapa,72,27,851,1413,562,851,1413,562,851,1413,562,851,1413,562,851,1413,562
Taplejung,Jumla,72,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Kabhrepalanchok,72,29,6,12,6,6,12,6,6,12,6,6,12,6,6,12,6
Taplejung,Kailali,72,30,5,8,3,5,8,3,5,8,3,5,8,3,5,8,3
Taplejung,Kalikot,72,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Kanchanpur,72,32,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3
Taplejung,Kapilbastu,72,33,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Taplejung,Kaski,72,34,10,15,5,10,15,5,10,15,5,10,15,5,10,15,5
Taplejung,Kathmandu,72,35,341,489,148,341,489,148,341,489,148,341,489,148,341,489,148
Taplejung,Khotang,72,36,8,11,3,8,11,3,8,11,3,8,11,3,8,11,3
Taplejung,Lalitpur,72,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Lamjung,72,38,1,3,2,1,3,2,1,3,2,1,3,2,1,3,2
Taplejung,Mahottari,72,39,4,10,6,4,10,6,4,10,6,4,10,6,4,10,6
Taplejung,Makawanpur,72,40,8,11,3,8,11,3,8,11,3,8,11,3,8,11,3
Taplejung,Manang,72,41,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Taplejung,Morang,72,42,275,461,186,275,461,186,275,461,186,275,461,186,275,461,186
Taplejung,Mugu,72,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Mustang,72,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Myagdi,72,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Nawalparasi,72,46,4,6,2,4,6,2,4,6,2,4,6,2,4,6,2
Taplejung,Nuwakot,72,47,3,4,1,3,4,1,3,4,1,3,4,1,3,4,1
Taplejung,Okhaldhunga,72,48,7,0,-7,7,0,-7,7,0,-7,7,0,-7,7,0,-7
Taplejung,Palpa,72,49,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1
Taplejung,Panchthar,72,50,1336,2175,839,1336,2175,839,980,1640,660,622,1111,489,397,702,305
Taplejung,Parbat,72,51,2,2,0,2,2,0,2,2,0,2,2,0,2,2,0
Taplejung,Parsa,72,52,2,7,5,2,7,5,2,7,5,2,7,5,2,7,5
Taplejung,Pyuthan,72,53,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Taplejung,Ramechhap,72,54,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Taplejung,Rasuwa,72,55,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Taplejung,Rautahat,72,56,3,11,8,3,11,8,3,11,8,3,11,8,3,11,8
Taplejung,Rolpa,72,57,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Taplejung,Rukum,72,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Rupandehi,72,59,4,3,-1,4,3,-1,4,3,-1,4,3,-1,4,3,-1
Taplejung,Salyan,72,60,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Taplejung,Sankhuwasabha,72,61,55,102,47,55,102,47,55,102,47,55,102,47,55,102,47
Taplejung,Saptari,72,62,32,36,4,32,36,4,32,36,4,32,36,4,32,36,4
Taplejung,Sarlahi,72,63,9,19,10,9,19,10,9,19,10,9,19,10,9,19,10
Taplejung,Sindhuli,72,64,5,8,3,5,8,3,5,8,3,5,8,3,5,8,3
Taplejung,Sindhupalchok,72,65,1,4,3,1,4,3,1,4,3,1,4,3,1,4,3
Taplejung,Siraha,72,66,11,20,9,11,20,9,11,20,9,11,20,9,11,20,9
Taplejung,Solukhumbu,72,67,2,6,4,2,6,4,2,6,4,2,6,4,2,6,4
Taplejung,Sunsari,72,68,259,520,261,259,520,261,259,520,261,259,520,261,259,520,261
Taplejung,Surkhet,72,69,1,7,6,1,7,6,1,7,6,1,7,6,1,7,6
Taplejung,Syangja,72,70,2,5,3,2,5,3,2,5,3,2,5,3,2,5,3
Taplejung,Tanahu,72,71,7,10,3,7,10,3,7,10,3,7,10,3,7,10,3
Taplejung,Taplejung,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Taplejung,Terhathum,72,73,143,202,59,143,202,59,143,202,59,143,202,59,143,202,59
Taplejung,Udayapur,72,74,17,28,11,17,28,11,17,28,11,17,28,11,17,28,11
Terhathum,Achham,73,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1,1
Terhathum,Arghakhanchi,73,1,3,3,0,3,3,0,3,3,0,3,3,0,3,3,0
Terhathum,Baglung,73,2,0,2,2,0,2,2,0,2,2,0,2,2,0,2,2
Terhathum,Baitadi,73,3,1,0,-1,1,0,-1,1,0,-1,1,0,-1,1,0,-1
Terhathum,Bajhang,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Terhathum,Bajura,73,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
